"parcela","location","sizeplot","state","Name","plotID","year","owner","Alive.parcela","Dead.parcela","AGB","min.DBH","max.DBH","mean.DBH","sd.DBH","areaplot35","areaplot10","AGB10","ACD10","AGB35","ACD35","AGB.plot","ACD"
"FN_A01 P20 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P20",2015,"PaiSus",17,4,7.78695558175161,11.5,59.5,21.8647058823529,13.5779205503121,0.25,0.025,93.6784759753202,44.9656684681537,21.7799753720305,10.4543881785747,115.458451347351,55.4200566467284
"FN_A01 P21 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P21",2015,"PaiSus",32,2,47.4494671885107,10.1,117.7,29.440625,25.0792017593682,0.25,0.025,150.555141132774,72.2664677437315,174.742358224046,83.8763319475421,325.29749935682,156.142799691274
"FN_A01 P22 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P22",2015,"PaiSus",23,2,27.5530181109162,11.5,67,33.3478260869565,17.6800573211025,0.25,0.025,137.696879131364,66.0945019830546,96.4423874257702,46.2923459643697,234.139266557134,112.386847947424
"FN_A01 P23 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P23",2015,"PaiSus",13,0,17.3327751350274,10.4,65,31.1461538461538,16.2863754605199,0.25,0.025,115.328879365394,55.3578620953891,57.8418549134647,27.7640903584631,173.170734278859,83.1219524538521
"FN_A01 P24 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P24",2015,"PaiSus",22,1,25.9744723410865,12.8,63.8,32.6681818181818,15.3370198372819,0.25,0.025,93.1433498354843,44.7088079210325,94.5835574222767,45.4001075626928,187.726907257761,90.1089154837253
"FN_A01 P25 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P25",2015,"PaiSus",24,5,28.1572402401551,10.2,71.8,32.075,19.1441045528495,0.25,0.025,117.437746137906,56.3701181461947,100.911448654581,48.437495354199,218.349194792487,104.807613500394
"FN_A01 P26 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P26",2015,"PaiSus",16,0,18.502579494217,11.6,73,31.28125,20.4855792774657,0.25,0.025,66.9960692541157,32.1581132419755,67.3107088757141,32.3091402603428,134.30677812983,64.4672535023183
"FN_A01 P27 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P27",2015,"PaiSus",15,2,5.26338732568808,10,58.5,18.9733333333333,11.8065034540089,0.25,0.025,75.6152476518336,36.2953188728801,13.4920244407061,6.47617173153894,89.1072720925397,42.7714906044191
"FN_A01 P28 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P28",2015,"PaiSus",22,6,17.7722289361823,10.7,62.3,29.7090909090909,16.5364218243623,0.25,0.025,69.0602882921972,33.1489383802547,64.1828882415578,30.8077863559478,133.243176533755,63.9567247362024
"FN_A01 P29 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P29",2015,"PaiSus",20,2,21.3951717740449,10.5,65,31.845,17.2482943474054,0.25,0.025,112.573306823892,54.0351872754683,74.3233574551353,35.675211578465,186.896664279028,89.7103988539332
"FN_A01 P30 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P30",2015,"PaiSus",20,4,22.7463406705535,10.9,78,33.015,20.334059449215,0.25,0.025,79.0520888186967,37.9450026329744,83.0801530232728,39.8784734511709,162.132241841969,77.8234760841453
"FN_A01 P31 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P31",2015,"PaiSus",26,3,50.7960929740619,11.4,86.4,42.7192307692308,16.970091790695,0.25,0.025,61.5068877687871,29.5233061290178,197.033681555388,94.5761671465864,258.540569324176,124.099473275604
"FN_A01 P32 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P32",2015,"PaiSus",22,0,12.9857911612297,10.4,68,24.2818181818182,15.2436290006096,0.25,0.025,114.869019178038,55.1371292054582,40.4562628939572,19.4190061890995,155.325282071995,74.5561353945576
"FN_A01 P33 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P33",2015,"PaiSus",16,3,21.2076962205169,10.8,66.1,34.15625,19.5854697416222,0.25,0.025,25.1804936279513,12.0866369414166,82.3127373102076,39.5101139088996,107.493230938159,51.5967508503162
"FN_A01 P34 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P34",2015,"PaiSus",27,2,40.2369167789863,10,89,31.7740740740741,20.8261594486098,0.25,0.025,61.9828421266267,29.7517642207808,154.749385478056,74.2797050294669,216.732227604683,104.031469250248
"FN_A01 P35 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P35",2015,"PaiSus",22,2,38.1337638628127,11.8,85,32.6954545454545,24.1103905139658,0.25,0.025,71.1504492859712,34.1522156572662,145.420013391029,69.8016064276938,216.570462677,103.95382208496
"FN_A01 P36 50x50 2015","FN_A01","50x50","MT","Feliz Natal","P36",2015,"PaiSus",19,3,15.1612169251279,10,73.1,22.8368421052632,18.6055610123639,0.25,0.025,79.6624338501069,38.2379682480513,52.6772391327401,25.2850747837152,132.339672982847,63.5230430317665
"HUM_A01 P01 50x50 2014","HUM_A01","50x50","AC","Humaitá","P01",2014,"PaiSus",27,1,46.4502573102914,10.1,75,34.362962962963,20.6703270814088,0.25,0.05,86.6507279597129,41.5923494206622,168.470880780957,80.8660227748592,255.12160874067,122.458372195521
"HUM_A01 P02 50x50 2014","HUM_A01","50x50","AC","Humaitá","P02",2014,"PaiSus",33,2,53.8156349381716,10.9,135,33.4212121212121,26.312921701796,0.25,0.05,125.441253844229,60.2118018452299,190.174288143997,91.2836583091184,315.615541988226,151.495460154348
"HUM_A01 P03 50x50 2014","HUM_A01","50x50","AC","Humaitá","P03",2014,"PaiSus",26,1,38.4491288141738,10.2,80,31.4153846153846,19.7929218117527,0.25,0.05,63.2237103833013,30.3473809839846,141.151772374355,67.7528507396903,204.375482757656,98.1002317236749
"HUM_A01 P04 50x50 2014","HUM_A01","50x50","AC","Humaitá","P04",2014,"PaiSus",19,1,27.3247361876987,10.3,90,33.3105263157895,22.1156529467967,0.25,0.05,36.0340576791195,17.2963476859774,102.092130455737,49.0042226187535,138.126188134856,66.3005703047309
"HUM_A01 P05 50x50 2014","HUM_A01","50x50","AC","Humaitá","P05",2014,"PaiSus",14,3,30.4576995525261,15.9,71,45.5357142857143,16.2145996484107,0.25,0.05,22.5637374603306,10.8305939809587,117.31805184486,56.3126648855329,139.881789305191,67.1432588664916
"HUM_A01 P06 50x50 2014","HUM_A01","50x50","AC","Humaitá","P06",2014,"PaiSus",31,0,46.2056518418649,11,76,34.6322580645161,19.6257379835218,0.25,0.05,76.1827854993678,36.5677370396965,169.586053165184,81.4013055192882,245.768838664552,117.969042558985
"HUM_A01 P07 50x50 2014","HUM_A01","50x50","AC","Humaitá","P07",2014,"PaiSus",33,1,36.3199167908836,10.4,68,28.8060606060606,16.640931077353,0.25,0.05,86.2763512837011,41.4126486161765,128.024396540012,61.4517103392055,214.300747823713,102.864358955382
"HUM_A01 P08 50x50 2014","HUM_A01","50x50","AC","Humaitá","P08",2014,"PaiSus",24,1,32.7546004345918,10.3,95,28.55,18.4554457616409,0.25,0.05,109.523035730783,52.5710571507758,109.11379519821,52.3746216951409,218.636830928993,104.945678845917
"HUM_A01 P09 50x50 2014","HUM_A01","50x50","AC","Humaitá","P09",2014,"PaiSus",18,1,15.0026279633809,12.4,68.8,27.8444444444444,17.3487488012052,0.25,0.05,59.3220493523119,28.4745836891097,48.1461025316835,23.1101292152081,107.468151883995,51.5847129043178
"HUM_A01 P10 50x50 2014","HUM_A01","50x50","AC","Humaitá","P10",2014,"PaiSus",16,3,11.6515027494941,10.5,56.3,28.7,14.7864352251199,0.25,0.05,19.9604804121274,9.58103059782117,42.6139150090911,20.4546792043637,62.5743954212186,30.0357098021849
"JAM_A02 T01_P2 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T01_P2",2013,"PaiSus",19,3,26.000928673112,11,70.4,33.1842105263158,17.7044960754761,0.25,0.025,62.9262030542725,30.2045774660508,97.7474616658323,46.9187815995995,160.673664720105,77.1233590656503
"JAM_A02 T01_P3 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T01_P3",2013,"PaiSus",21,1,31.3877996407104,10.4,62.9,35.9809523809524,16.3140007063755,0.25,0.025,138.222194506406,66.3466533630748,111.928563423706,53.7257104433788,250.150757930112,120.072363806454
"JAM_A02 T01_P4 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T01_P4",2013,"PaiSus",22,1,41.0052511052123,10.4,95,35.45,23.4155168333186,0.25,0.025,62.0258468410323,29.7724064836955,156.669871112053,75.2015381337854,218.695717953085,104.973944617481
"JAM_A02 T02_P1 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T02_P1",2013,"PaiSus",20,0,44.2485335073676,11.4,99.1,36.695,25.3759412581453,0.25,0.025,60.7215345015813,29.146336560759,169.234834407254,81.2327205154818,229.956368908835,110.379057076241
"JAM_A02 T02_P2 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T02_P2",2013,"PaiSus",15,3,15.0497507483178,10.6,76,25.62,21.440655640295,0.25,0.025,46.5281413580447,22.3335078518614,55.24008823544,26.5152423530112,101.768229593485,48.8487502048726
"JAM_A02 T02_P3 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T02_P3",2013,"PaiSus",16,0,26.73055158771,11.1,76,37.2375,19.4889327568238,0.25,0.025,19.931119992573,9.56693759643506,104.676320476994,50.2446338289572,124.607440469567,59.8115714253922
"JAM_A02 T02_P4 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T02_P4",2013,"PaiSus",19,3,26.4896508131232,10.4,66.3,33.5473684210526,16.9347233163453,0.25,0.025,45.2852048057214,21.7368983067463,101.609093280968,48.7723647748645,146.894298086689,70.5092630816108
"JAM_A02 T04_P1 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T04_P1",2013,"PaiSus",21,1,24.1914292429791,10.1,58.9,31.705,16.9869446774187,0.25,0.025,40.241423112353,19.3158830939294,92.9195381132028,44.6013782943374,133.160961225556,63.9172613882668
"JAM_A02 T04_P2 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T04_P2",2013,"PaiSus",20,1,19.0999369655719,10.5,53.1,33.46,14.1291933691615,0.25,0.025,53.937432368169,25.8899675367211,71.3648460058079,34.2551260827878,125.302278373977,60.145093619509
"JAM_A02 T04_P3 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T04_P3",2013,"PaiSus",26,2,95.2222238609173,10.2,140,41.4615384615385,27.6772986676529,0.25,0.025,43.843417473262,21.0448403871657,369.022761040989,177.130925299675,412.866178514251,198.17576568684
"JAM_A02 T04_P4 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T04_P4",2013,"PaiSus",21,3,88.6085641873648,10.9,130.5,43.8047619047619,30.1967626773215,0.25,0.025,39.5869076592852,19.0017156764569,343.252934228434,164.761408429648,382.839841887719,183.763124106105
"JAM_A02 T05_P1 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T05_P1",2013,"PaiSus",21,1,44.8417744122666,10.1,85.6,38.347619047619,23.3825280722085,0.25,0.025,96.5886406164254,46.3625474958842,168.572902383429,80.9149931440458,265.161542999854,127.27754063993
"JAM_A02 T05_P2 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T05_P2",2013,"PaiSus",27,1,35.3348539793853,11,70,34.8814814814815,15.3470126643851,0.25,0.025,59.5028581160358,28.5613718956972,135.588854616001,65.0826502156805,195.091712732037,93.6440221113777
"JAM_A02 T05_P3 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T05_P3",2013,"PaiSus",23,0,63.6823645856165,10,125,39.1565217391304,27.4565744087071,0.25,0.025,106.062714452922,50.9101029374026,240.250100208218,115.320048099945,346.31281466114,166.230151037347
"JAM_A02 T05_P4 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T05_P4",2013,"PaiSus",17,3,52.6827238797003,10.8,134,42.1941176470588,29.1074189552302,0.25,0.025,66.3544789885489,31.8501499145035,199.892482005721,95.9483913627462,266.24696099427,127.79854127725
"JAM_A02 T06_P1 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T06_P1",2013,"PaiSus",19,2,44.0332943283143,14.5,73.8,41.5473684210526,18.1577154834783,0.25,0.025,32.584331364138,15.6404790547862,172.518117647161,82.8086964706373,205.102449011299,98.4491755254235
"JAM_A02 T06_P2 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T06_P2",2013,"PaiSus",13,0,24.8832948744193,13.1,73,40.6461538461538,22.4445841791368,0.25,0.025,26.8502018487881,12.8880968874183,96.5694439784371,46.3533331096498,123.419645827225,59.2414299970681
"JAM_A02 T06_P3 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T06_P3",2013,"PaiSus",17,2,43.0060646970767,11.4,110,43.5529411764706,23.7283879995845,0.25,0.025,85.6595093448341,41.1165644855204,162.12661554572,77.8207754619456,247.786124890554,118.937339947466
"JAM_A02 T06_P4 50x50 2013","JAM_A02","50x50","RO","Floresta Nacional do Jamari","T06_P4",2013,"PaiSus",12,2,42.9339808495562,15,91.5,51.7416666666667,21.8075657569208,0.25,0.025,12.9647261057938,6.22306853078102,169.152461160986,81.1931813572735,182.11718726678,87.4162498880545
"JAM_A03 T08_P1 50x50 2013","JAM_A03","50x50","RO","Floresta Nacional do Jamari","T08_P1",2013,"PaiSus",23,1,28.9801336335688,11.1,106.2,28.2695652173913,22.8700565405075,0.25,0.025,106.500613555799,51.1202945067837,103.781604401408,49.8151701126756,210.282217957207,100.935464619459
"JAM_A03 T08_P2 50x50 2013","JAM_A03","50x50","RO","Floresta Nacional do Jamari","T08_P2",2013,"PaiSus",28,2,33.6988803536152,11.5,66,31.8107142857143,16.5870842053045,0.25,0.025,201.148158420017,96.5511160416081,114.825807804744,55.1163877462773,315.973966224761,151.667503787885
"JAM_A03 T08_P3 50x50 2013","JAM_A03","50x50","RO","Floresta Nacional do Jamari","T08_P3",2013,"PaiSus",19,1,31.8114089087158,11.5,103.8,36.7263157894737,25.2162390821925,0.25,0.025,91.8483549445479,44.087210373383,116.918919615994,56.1210814156772,208.767274560542,100.20829178906
"JAM_A03 T08_P4 50x50 2013","JAM_A03","50x50","RO","Floresta Nacional do Jamari","T08_P4",2013,"PaiSus",21,2,58.6046381190051,10.5,104.2,36.9857142857143,28.4514548962665,0.25,0.025,104.753353141826,50.2816095080765,220.932524367114,106.047611696215,325.68587750894,156.329221204291
"PAR_A01 P01 50x50 2018","PAR_A01","50x50","PA","Paragominas","P01",2018,"PaiSus",63,0,12.1761356924149,10.2,36.7,16.9714285714286,6.45056708113347,0.25,0.1,111.924826341607,53.7239166439714,4.14242073849229,1.9883619544763,116.067247080099,55.7122785984477
"PAR_A01 P02 50x50 2018","PAR_A01","50x50","PA","Paragominas","P02",2018,"PaiSus",53,0,10.8019095383807,10.2,56,17.996,9.26705730102108,0.25,0.1,80.2379013113969,38.5141926294705,11.2437472235515,5.39699866730471,91.4816485349484,43.9111912967752
"PAR_A01 P03 50x50 2018","PAR_A01","50x50","PA","Paragominas","P03",2018,"PaiSus",35,4,13.5437203519184,10.2,64.5,19.4114285714286,12.9224331033643,0.25,0.1,44.6103402014924,21.4129632967164,36.3751136761583,17.460054564556,80.9854538776507,38.8730178612723
"PAR_A01 P04 50x50 2018","PAR_A01","50x50","PA","Paragominas","P04",2018,"PaiSus",23,2,16.6612913466889,10.6,90,20.5086956521739,18.5509596184887,0.25,0.1,19.308133898867,9.26790427145616,58.9383849897139,28.2904247950627,78.2465188885809,37.5583290665188
"PAR_A01 P05 50x50 2018","PAR_A01","50x50","PA","Paragominas","P05",2018,"PaiSus",45,2,18.9208544872944,10,70.5,19.0466666666667,11.5086647199562,0.25,0.1,64.2744852199029,30.8517529055534,49.9316826446189,23.9672076694171,114.206167864522,54.8189605749705
"PAR_A01 P06 50x50 2018","PAR_A01","50x50","PA","Paragominas","P06",2018,"PaiSus",14,3,18.4230962142776,11.5,61,31.2214285714286,14.812374170653,0.25,0.1,16.7054696138545,8.01862541465015,67.2546240782299,32.2822195575504,83.9600936920844,40.3008449722005
"PAR_A01 P07 50x50 2018","PAR_A01","50x50","PA","Paragominas","P07",2018,"PaiSus",35,8,8.12196245732903,10.2,40.3,17.1457142857143,7.99876250933057,0.25,0.1,40.8405955459555,19.6034858620586,16.2860885949648,7.81732252558312,57.1266841409203,27.4208083876418
"PAR_A01 P08 50x50 2018","PAR_A01","50x50","PA","Paragominas","P08",2018,"PaiSus",31,2,11.2259401980234,10.5,46.2,21.1903225806452,10.9181303295241,0.25,0.1,47.1036846610697,22.6097686373135,26.2445463678002,12.5973822565441,73.3482310288699,35.2071508938576
"PAR_A01 P09 50x50 2018","PAR_A01","50x50","PA","Paragominas","P09",2018,"PaiSus",43,4,34.4593289557921,10.1,95,22.2906976744186,17.5552300435686,0.25,0.1,73.2934402392641,35.1808513148468,108.715778227922,52.1835735494024,182.009218467186,87.3644248642491
"PAR_A01 P10 50x50 2018","PAR_A01","50x50","PA","Paragominas","P10",2018,"PaiSus",30,1,13.7627125223258,10.4,48,21.6133333333333,10.0366134325978,0.25,0.1,62.1756080643591,29.8442918708924,30.4416345273806,14.6119845731427,92.6172425917397,44.4562764440351
"PAR_A01 P11 50x50 2018","PAR_A01","50x50","PA","Paragominas","P11",2018,"PaiSus",30,3,13.1220086923809,10.7,60,21.2,13.8796551681303,0.25,0.1,34.0972196618069,16.3666654376673,38.967588110644,18.7044422931091,73.0648077724508,35.0711077307764
"PAR_A01 P12 50x50 2018","PAR_A01","50x50","PA","Paragominas","P12",2018,"PaiSus",44,1,18.3451077234022,10.3,57.5,19.9727272727273,11.0296084316919,0.25,0.1,72.1337170160658,34.6241841677116,44.7525188760956,21.4812090605259,116.886235892161,56.1053932282375
"PAR_A01 P14 50x50 2018","PAR_A01","50x50","PA","Paragominas","P14",2018,"PaiSus",39,1,12.5080331773692,10.4,48,19.1897435897436,8.61937214931071,0.25,0.1,68.4774026490055,32.8691532715227,22.8236139636803,10.9553347025665,91.3010166126858,43.8244879740892
"PAR_A01 P15 50x50 2018","PAR_A01","50x50","PA","Paragominas","P15",2018,"PaiSus",26,3,12.8372341038441,10.8,54.2,20.8269230769231,11.7476315125155,0.25,0.1,47.5174671164496,22.8083842158958,32.5093181059699,15.6044726908655,80.0267852224195,38.4128569067614
"PAR_A01 P16 50x50 2018","PAR_A01","50x50","PA","Paragominas","P16",2018,"PaiSus",29,6,24.6837417705374,10,78,26.6931034482759,16.5894745252715,0.25,0.1,46.2843970771667,22.21651059704,80.4691589527538,38.6251962973218,126.753556029921,60.8417068943619
"PAR_A01 P17 50x50 2018","PAR_A01","50x50","PA","Paragominas","P17",2018,"PaiSus",38,0,16.0731483435638,10,69.5,20.9263157894737,13.3784757385425,0.25,0.1,48.5190446162067,23.2891414157792,44.94089141186,21.5716278776928,93.4599360280667,44.860769293472
"PAR_A01 P18 50x50 2018","PAR_A01","50x50","PA","Paragominas","P18",2018,"PaiSus",20,1,6.97949585089393,11,88.5,23.315,18.7130766268432,0.25,0.1,23.542665180923,11.300479286843,18.5643594674575,8.91089254437958,42.1070246483804,20.2113718312226
"PAR_A01 P19 50x50 2018","PAR_A01","50x50","PA","Paragominas","P19",2018,"PaiSus",34,1,24.189082084206,10.5,64,24.4558823529412,16.4636641449177,0.25,0.1,39.7243608105726,19.0676931890748,81.0461840531248,38.9021683454999,120.770544863697,57.9698615345747
"PAR_A01 P20 50x50 2018","PAR_A01","50x50","PA","Paragominas","P20",2018,"PaiSus",33,1,14.1130007761643,10,66.2,21.1,13.3537447931283,0.25,0.1,41.1698620378051,19.7615337781465,40.1442660242307,19.2692476916307,81.3141280620358,39.0307814697772
"PAR_A01 P21 50x50 2018","PAR_A01","50x50","PA","Paragominas","P21",2018,"PaiSus",35,6,2.2273923517211,10.2,24.5,13.1857142857143,3.24727422863644,0.25,0.1,22.2293891381158,10.6701067862956,0,0,22.2293891381158,10.6701067862956
"PAR_A01 P22 50x50 2018","PAR_A01","50x50","PA","Paragominas","P22",2018,"PaiSus",63,5,4.16780376260982,10.1,33.7,13.247619047619,3.76652732773825,0.25,0.1,41.6327954385604,19.983741810509,0,0,41.6327954385604,19.983741810509
"PAR_A01 P23 50x50 2018","PAR_A01","50x50","PA","Paragominas","P23",2018,"PaiSus",41,2,3.76939061250266,10.2,29.7,14.4365853658537,4.47849059938507,0.25,0.1,37.7551061947327,18.1224509734717,0,0,37.7551061947327,18.1224509734717
"PAR_A01 P24 50x50 2018","PAR_A01","50x50","PA","Paragominas","P24",2018,"PaiSus",23,4,3.57176599145921,10,40,16.7173913043478,7.28595486809525,0.25,0.1,17.7768793666025,8.53290209596921,7.22879266485955,3.46982047913259,25.0056720314621,12.0027225751018
"PAR_A01 P25 50x50 2018","PAR_A01","50x50","PA","Paragominas","P25",2018,"PaiSus",35,1,2.78383417770157,10,23,13.5857142857143,2.7341137780386,0.25,0.1,27.8253300547477,13.3561584262789,0,0,27.8253300547477,13.3561584262789
"PAR_A01 P26 50x50 2018","PAR_A01","50x50","PA","Paragominas","P26",2018,"PaiSus",33,1,27.9878623881357,10.1,115,22.8212121212121,18.4439989829985,0.25,0.1,100.197576034282,48.0948364964552,72.1145608801405,34.6149892224675,172.312136914422,82.7098257189227
"PAR_A01 P27 50x50 2018","PAR_A01","50x50","PA","Paragominas","P27",2018,"PaiSus",58,6,54.3187937434243,10.2,109,25.1413793103448,21.0732309988476,0.25,0.1,37.0206889458167,17.769930693992,200.371731515928,96.1784311276454,237.392420461745,113.948361821637
"PAR_A01 P28 50x50 2018","PAR_A01","50x50","PA","Paragominas","P28",2018,"PaiSus",24,1,30.0716092625496,10.1,121,24.4833333333333,23.7211823641576,0.25,0.1,25.6678845584743,12.3205845880676,107.687070152164,51.6897936730386,133.354954710638,64.0103782611062
"PAR_A01 P29 50x50 2018","PAR_A01","50x50","PA","Paragominas","P29",2018,"PaiSus",41,0,7.43791751382069,10.2,41.3,16.6878048780488,7.48388920020704,0.25,0.1,41.8363709892057,20.0814580748187,13.1268143717031,6.30087089841749,54.9631853609088,26.3823289732362
"PAR_A01 P30 50x50 2018","PAR_A01","50x50","PA","Paragominas","P30",2018,"PaiSus",12,3,0.668899125225405,10.2,18,12.7416666666667,2.42391806542193,0.25,0.1,6.66987419894342,3.20153961549284,0,0,6.66987419894342,3.20153961549284
"PAR_A01 P31 50x50 2018","PAR_A01","50x50","PA","Paragominas","P31",2018,"PaiSus",36,1,9.9696937180154,10.2,40.8,18.225,8.83238764030267,0.25,0.1,64.7418797931323,31.0761023007035,14.1848600698496,6.80873283352783,78.926739862982,37.8848351342314
"PAR_A01 P32 50x50 2018","PAR_A01","50x50","PA","Paragominas","P32",2018,"PaiSus",33,3,15.4857088093933,10.4,80,19.68125,13.2571937258181,0.25,0.1,55.544198360016,26.6612152128077,39.8589620161141,19.1323017677348,95.4031603761301,45.7935169805424
"PAR_A01 P33 50x50 2018","PAR_A01","50x50","PA","Paragominas","P33",2018,"PaiSus",47,2,10.8436018198417,10.1,65.8,15.431914893617,9.51957037720256,0.25,0.1,28.5405958374694,13.6994860019853,32.0209760670912,15.3700685122038,60.5615719045606,29.0695545141891
"PAR_A01 P34 50x50 2018","PAR_A01","50x50","PA","Paragominas","P34",2018,"PaiSus",36,3,3.35952985807658,10.2,36.1,14.3611111111111,4.67798966454473,0.25,0.1,27.9264533858592,13.4046976252124,2.26552647008675,1.08745270564164,30.1919798559459,14.4921503308541
"PAR_A01 P35 50x50 2018","PAR_A01","50x50","PA","Paragominas","P35",2018,"PaiSus",49,0,5.93942354069551,10.2,41.5,14.8959183673469,6.23848803743321,0.25,0.1,39.6391736936864,19.0268033729695,7.95633957946022,3.81904299814091,47.5955132731466,22.8458463711104
"PAR_A01 P36 50x50 2018","PAR_A01","50x50","PA","Paragominas","P36",2018,"PaiSus",27,0,10.6103172449507,10.3,48.5,19.6807692307692,11.9525735883372,0.25,0.1,38.9720640166322,18.7065907279834,26.9770713864911,12.9489942655157,65.9491354031233,31.6555849934992
"PAR_A01 P37 50x50 2018","PAR_A01","50x50","PA","Paragominas","P37",2018,"PaiSus",17,0,6.92449919291055,10,57.1,21.2176470588235,14.6890790765673,0.25,0.1,22.001847015243,10.5608865673166,18.9624002938341,9.10195214104036,40.9642473090771,19.662838708357
"PAR_A01 P38 50x50 2018","PAR_A01","50x50","PA","Paragominas","P38",2018,"PaiSus",43,3,9.86960088857463,10.8,43,17.9976744186046,8.07711312089062,0.25,0.1,57.2569723070178,27.4833467073685,16.7577324662759,8.04371158381242,74.0147047732937,35.527058291181
"PAR_A01 P39 50x50 2018","PAR_A01","50x50","PA","Paragominas","P39",2018,"PaiSus",53,3,6.63226140214881,10,44.7,14.7622641509434,6.10552166280952,0.25,0.1,35.3538003182272,16.9698241527491,12.4353731092516,5.96897909244075,47.7891734274788,22.9388032451898
"PAR_A01 P40 50x50 2018","PAR_A01","50x50","PA","Paragominas","P40",2018,"PaiSus",40,3,22.767290624595,10.1,55,22.5825,12.8254931928962,0.25,0.1,56.6166380050474,27.1759862424227,68.804043671691,33.0259409624117,125.420681676738,60.2019272048344
"SAN_A01 P01 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P01",2014,"PaiSus",23,1,12.2563471138164,10.2,55.2,23.5739130434783,14.2610791823985,0.25,0.025,88.8851626000595,42.6648780480285,40.1270607802477,19.2609891745189,129.012223380307,61.9258672225475
"SAN_A01 P02 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P02",2014,"PaiSus",18,2,17.3215581680777,11.1,63,30.2333333333333,14.9823032863678,0.25,0.025,53.6988952005515,25.7754696962647,63.916343738441,30.6798449944517,117.615238938992,56.4553146907164
"SAN_A01 P03 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P03",2014,"PaiSus",28,1,27.94266058277,11.2,61.3,30.6142857142857,13.7821332081502,0.25,0.025,173.852845040678,83.4493656195254,94.3853590460621,45.3049723421098,268.23820408674,128.754337961635
"SAN_A01 P04 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P04",2014,"PaiSus",25,2,38.4381504239534,11.7,82.7,34.404,22.006561142835,0.25,0.025,172.35094931666,82.728455671997,136.517506772003,65.5284032505616,308.868456088664,148.256858922559
"SAN_A01 P05 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P05",2014,"PaiSus",16,1,19.4383459611628,11.3,61.6,32.86875,15.5889156668021,0.25,0.025,60.2689455038671,28.9290938418562,71.7264897117406,34.4287150616355,131.995435215608,63.3578089034917
"SAN_A01 P06 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P06",2014,"PaiSus",26,2,77.9002192320612,12.1,130.2,39.1,24.3510328323051,0.25,0.025,237.218174910207,113.864723956899,287.879061194633,138.181949373424,525.09723610484,252.046673330323
"SAN_A01 P07 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P07",2014,"PaiSus",7,3,10.4643047399119,11,55.2,34.5714285714286,18.0856033247179,0.25,0.025,42.0800033501394,20.1984016080669,37.6492186137513,18.0716249346006,79.7292219638907,38.2700265426675
"SAN_A01 P08 50x50 2014","SAN_A01","50x50","PA","Santarem-III","P08",2014,"PaiSus",20,1,44.8937204864358,10,114.4,34.125,26.5649922979374,0.25,0.025,37.0549883459839,17.7863944060723,175.867833036143,84.4165598573488,212.922821382127,102.202954263421
"SAN_A02 G01_P01 50x50 2014","SAN_A02","50x50","PA","Santarem-III","G01_P01",2014,"PaiSus",18,0,12.1884544031564,15.2,70,52.9111111111111,12.1050251543286,0.25,0.025,13.048432814136,6.26324775078528,46.2985973128547,22.2233267101702,59.3470301269906,28.4865744609555
