Region,Climate,Plot Size (ha),LiDAR TCH,Basal Area,BA-weighted WD,EACDfield,Regional ACD Model,General ACD Model
Peru,wet,0.2827,23.390386,40.61161477,0.447314715,102.2144716,96.00959017,114.9230407
Peru,wet,0.2827,16.061808,26.35621998,0.573422361,69.57452874,59.32542377,77.08945747
Peru,wet,0.2827,12.481887,14.09994474,0.571898945,36.82174624,42.95169682,58.1323759
Peru,wet,0.2827,16.401936,30.4822565,0.57189286,101.5071639,60.93917466,78.88387781
Peru,moist,0.2827,1.411,1.663125147,0.512091141,6.264592137,0.797100534,1.197007092
Peru,moist,0.2827,26.8568,31.18940362,0.562855205,138.5309619,140.3363306,122.1705342
Peru,moist,0.2827,24.7327,33.39185151,0.56937714,148.0828277,121.4420226,106.7294671
Peru,moist,0.2827,22.7735,26.629175,0.626432746,140.3469771,105.0665072,93.36985078
Peru,moist,0.2827,20.4288,19.82842225,0.590064225,85.16098915,86.82565041,78.47854408
Peru,moist,0.2827,15.6762,13.17351704,0.543569993,48.39076814,54.55212049,51.89257698
Peru,moist,0.2827,24.4554,15.26617222,0.531960114,70.03879565,119.062459,104.7874138
Peru,moist,0.2827,18.5979,9.459622222,0.553387194,42.3417728,73.63397198,67.67046294
Peru,moist,0.2827,9.8212,5.475963889,0.401562829,10.45375016,24.01038234,25.6455127
Peru,moist,0.2827,5.8831,0.696961245,0.401469929,0.99369797,9.767741042,12.06696327
Peru,moist,0.2827,17.7285,32.50915884,0.573222935,87.36312921,67.69974078,62.78756148
Peru,moist,0.2827,20.4298,23.48430412,0.388838729,56.40831447,86.83310987,78.48464277
Peru,moist,0.2827,16.4043,15.97345056,0.518618405,58.59253947,59.07668872,55.65660684
Peru,moist,0.2827,22.0993,18.80553657,0.367221522,52.34381729,99.66861949,88.96626626
Peru,moist,0.2827,23.7987,28.03409504,0.515034048,107.3652715,113.5082037,100.2557098
Peru,moist,0.2827,27.6099,31.38694527,0.44921271,108.5084844,147.3158508,127.8870413
Peru,moist,0.2827,27.2656,42.43002,0.458407176,179.758664,144.106893,125.2577773
Peru,moist,0.2827,30.8265,36.77829776,0.620172081,204.7030894,178.7499549,153.7498816
Peru,moist,0.2827,22.6349,32.68171739,0.459870309,139.3603815,103.9468319,92.45651394
Peru,moist,0.2827,27.0662,39.27449828,0.563196501,209.0128826,142.2623564,123.7472322
Peru,moist,0.2827,21.0244,22.45276775,0.575514645,96.46608967,91.3172058,82.14891617
Peru,moist,0.2827,24.811,34.76161509,0.531467786,157.0160129,122.1175948,107.2809057
Peru,moist,0.2827,22.359,31.55002586,0.571776709,143.8427791,101.7333646,90.65083281
Peru,moist,0.2827,26.026,31.095151,0.621700277,157.387712,132.8063952,116.0115849
Peru,moist,0.2827,31.9716,37.13755325,0.660884528,212.1201943,190.5664667,163.5301005
Peru,moist,0.2827,23.3634,22.33796469,0.571232701,89.1820943,109.8895866,97.30393406
Peru,moist,0.2827,27.5122,24.39977289,0.543279344,109.3308821,146.4021746,127.1382401
Peru,moist,0.2827,27.9897,27.36880059,0.636497447,137.3236566,150.8908882,130.818377
Peru,moist,0.2827,18.2354,31.4672981,0.506984585,121.7091215,71.13360698,65.61508239
Peru,moist,0.2827,26.9977,35.95063945,0.497321613,145.8633134,141.6310621,123.2303728
Peru,moist,0.2827,26.3201,36.17335914,0.577495566,176.6527136,135.4515289,118.17421
Peru,moist,0.2827,33.6031,32.78357559,0.609030077,191.1059627,207.961157,177.9922222
Peru,moist,0.2827,26.0132,35.85177863,0.608018736,183.9701941,132.6917819,115.9178994
Peru,moist,0.2827,23.2263,24.70660033,0.422609296,77.23069226,108.7603416,96.38283506
Peru,moist,0.2827,22.7765,19.39097793,0.510022681,81.74748076,105.0907997,93.38966617
Peru,moist,0.2827,29.0651,31.91158936,0.5269735,151.0293736,161.2128863,139.2954616
Peru,moist,0.2827,28.6748,34.225006,0.484506596,151.1799701,157.4327227,136.188504
Peru,moist,0.2827,26.6465,28.78924222,0.588406182,128.8279243,138.4134053,120.5969448
Peru,moist,0.2827,30.9166,28.05201718,0.572465948,128.9505991,179.6679054,154.5084222
Peru,moist,0.2827,24.7942,27.89869266,0.56408688,118.9065715,121.9725086,107.1624754
Peru,moist,0.2827,23.2019,30.83044805,0.582658171,129.7577157,108.5598935,96.21933512
Peru,moist,0.2827,25.0943,25.93035073,0.565574574,109.9585881,124.5753625,109.2873952
Peru,moist,0.2827,26.6562,32.98560091,0.589609441,159.1887774,138.5018483,120.6693082
Peru,moist,0.2827,16.3989,16.78230926,0.595648894,53.88455352,59.0425622,55.62828175
Peru,moist,0.2827,31.7886,41.96081711,0.497836654,204.9058523,188.6562302,161.946697
Peru,moist,0.2827,20.5481,28.52418936,0.599770064,131.9134565,87.71750799,79.20763086
Peru,moist,0.2827,7.2071,7.283791132,0.306261656,6.984110371,13.94796783,16.25415711
Peru,moist,0.2827,5.0409,7.342027349,0.309074527,6.519775697,7.447874342,9.612445709
Peru,moist,0.2827,5.0799,6.869904763,0.301753226,6.446933895,7.549300185,9.722401532
Peru,moist,0.2827,23.0541,20.83674837,0.632047358,96.95575249,107.349106,95.23173054
Peru,moist,0.2827,22.9037,18.99385883,0.491602336,67.16139886,106.1230214,94.23164125
Peru,moist,0.2827,25.6386,29.29554232,0.5212215,120.5276238,129.3564308,113.1922743
Peru,moist,0.2827,10.256,6.438952778,0.60468992,25.29822302,25.90705025,27.34854879
Peru,moist,0.2827,24.8758,26.36872038,0.519394461,105.6383919,122.6779079,107.7382919
Peru,moist,0.2827,23.8031,25.80430985,0.533126398,99.42188699,113.5450379,100.285758
Peru,moist,0.2827,23.1314,25.21520639,0.621362652,112.8185838,107.9816241,95.74765743
Peru,moist,0.2827,18.0006,17.63810074,0.530773911,60.56784071,69.53392755,64.29860272
Peru,moist,0.2827,24.6909,31.51715034,0.527347273,92.45661595,121.0820326,106.4356385
Peru,moist,0.2827,16.6172,12.99108379,0.519696921,36.63436651,60.42891227,56.77822573
Peru,moist,0.2827,24.1969,27.74428951,0.528843945,90.28261535,116.8624907,102.9922713
Peru,moist,0.2827,27.6983,32.39261719,0.584078127,169.3538524,148.1446614,128.5664173
Peru,moist,0.2827,6.4337,7.147379073,0.505707187,14.67963834,11.4284294,13.76038296
Peru,moist,0.2827,5.9974,5.709637365,0.532624649,12.16432013,10.10324445,12.41281458
Peru,moist,0.2827,1.2285,1.632825061,0.533039059,3.460009751,0.625089959,0.893552332
Peru,moist,0.2827,11.5676,14.65136744,0.553788377,47.70430527,31.99978225,32.72599979
Peru,moist,0.2827,5.6145,4.182613941,0.534749863,17.06724321,8.998596615,11.26609574
Peru,moist,0.2827,21.3068,23.11434479,0.542322671,92.51998022,93.48083059,83.91584662
Peru,moist,0.2827,3.8046,2.604086615,0.325902546,3.086311337,4.545322249,6.321992737
Peru,moist,0.2827,10.7929,11.85416786,0.50629275,27.18217774,28.33417138,29.50627359
Peru,moist,0.2827,13.6664,24.4597035,0.470372773,68.32766412,42.8778497,42.07747246
Peru,moist,0.2827,4.1053,4.374328335,0.567270427,11.51331226,5.194513914,7.086600571
Peru,moist,0.2827,30.4047,31.42066743,0.605276307,158.1051394,174.4795372,150.223683
Peru,moist,0.2827,29.8413,30.31555038,0.577496549,146.1871836,168.8449647,145.5775213
Peru,moist,0.2827,30.5373,41.52511452,0.607388544,247.824232,175.817227,151.3277883
Peru,moist,0.2827,26.727,34.88971696,0.614751129,185.6417336,139.1481267,121.1981243
Peru,moist,0.2827,30.4791,31.80116198,0.579257954,155.6420987,175.229555,150.8426829
Peru,moist,0.2827,28.8535,27.91553668,0.600356631,133.3661222,159.1586923,137.6067355
Peru,moist,0.2827,27.8447,29.80714273,0.60918422,135.4683305,149.5216592,129.695412
Peru,moist,0.2827,26.5348,26.84428402,0.59273538,124.8971294,137.3966957,119.7651621
Peru,moist,0.2827,26.7547,31.15874541,0.601857349,140.3559318,139.4013308,121.4053251
Peru,moist,0.2827,34.0226,29.53709524,0.57696736,142.8711299,212.5390826,181.8118038
Peru,moist,0.2827,31.7487,41.8002562,0.619711364,253.7590688,188.2408358,161.6024966
Peru,moist,0.2827,29.4133,31.2348116,0.607675641,177.1323663,164.6178187,142.0965544
Peru,moist,0.2827,29.0007,36.31790018,0.506716681,173.9371199,160.5864972,138.7804231
Peru,moist,0.2827,28.6277,31.67331177,0.581582207,145.0375215,156.9791573,135.8159079
Peru,moist,0.2827,27.901,27.88953378,0.588492271,141.5453445,150.05266,130.1308685
Peru,moist,0.2827,27.4415,27.06809535,0.619649493,140.4270386,145.7425241,126.5977147
Peru,moist,0.2827,25.7068,28.24769803,0.609918225,135.063159,129.9609468,113.6861818
Peru,moist,0.2827,27.7978,28.93655615,0.579565478,133.0914616,149.0799342,129.3332065
Peru,moist,0.2827,27.0324,30.70581217,0.592758152,135.9875075,141.9507055,123.4920664
Peru,moist,0.2827,23.8424,20.94503189,0.537628446,69.71319352,113.874262,100.5543315
Peru,moist,0.2827,23.5267,24.3536398,0.557306724,94.54434459,111.2411749,98.40641516
Peru,moist,0.2827,25.4982,31.71132921,0.596818306,141.5758056,128.115763,112.1787417
Peru,moist,0.2827,23.3129,24.24449826,0.587201009,98.61532178,109.4730519,96.96417502
Peru,moist,0.2827,33.1752,42.68871229,0.611147464,235.1055491,203.3358138,174.1388515
Peru,moist,0.2827,28.2495,34.05392878,0.633673942,179.6178659,153.3575856,132.8423007
Peru,moist,0.2827,28.4829,34.86574025,0.619629539,185.1023283,155.5882841,134.6735843
Peru,moist,0.2827,24.2018,26.5425682,0.569588379,96.88126644,116.9040281,103.0261625
Peru,moist,0.2827,31.7889,25.13928367,0.561263361,114.5291226,188.659355,161.9492864
Peru,moist,0.2827,30.5991,32.87615859,0.516732548,164.8766156,176.4421763,151.8437538
Peru,moist,0.2827,25.842,33.97483147,0.590126228,160.1605937,131.1629248,114.6683611
Peru,moist,0.2827,23.1442,19.53802288,0.580913678,78.59786456,108.0865161,95.8332148
Peru,moist,0.2827,17.7382,19.87934386,0.568889848,59.05448806,67.76476427,62.84115938
Peru,moist,0.2827,19.5158,21.04204289,0.601184489,73.48610697,80.13062796,72.99967281
Peru,moist,0.2827,11.2994,13.77002699,0.556638103,42.75644254,30.70906574,31.59714573
Peru,moist,0.2827,22.4717,30.2133348,0.569356758,122.8119468,102.6350482,91.38642275
Peru,moist,0.2827,20.067,23.86002999,0.571414374,75.60293828,84.14494037,76.28608855
Peru,moist,0.2827,15.8047,11.54942859,0.576443887,33.31291621,55.33936364,52.548811
Peru,moist,0.2827,16.5275,20.00571844,0.571930162,63.89535459,59.85758244,56.30450054
Peru,moist,0.2827,18.624,19.75302573,0.58478989,93.15602088,73.81543107,67.81952473
Peru,moist,0.2827,15.8768,15.07034535,0.553465267,45.31700651,55.78320127,52.91853041
Peru,moist,0.2827,11.2213,13.51850782,0.590564463,40.17494167,30.33751276,31.27124618
Peru,moist,0.2827,17.0373,17.38639256,0.545473027,57.84207375,63.13567715,59.01935804
Peru,moist,0.2827,17.3258,19.0024429,0.557214099,59.17507124,65.02400573,60.57993167
Peru,moist,0.2827,16.746,19.29317678,0.560705429,62.60722886,61.25336334,57.46140098
Peru,moist,0.2827,19.2996,21.78806841,0.546551173,76.14261673,78.57917037,71.72831438
Peru,moist,0.2827,18.9854,25.44880229,0.547003012,83.82757341,76.34776708,69.89840024
Peru,moist,0.2827,17.7431,18.53363161,0.509680956,58.17410733,67.79762141,62.86824216
Peru,moist,0.2827,19.3878,21.59208515,0.58723955,82.27155862,79.21052009,72.24577009
Peru,moist,0.2827,21.8006,21.21767093,0.614442966,80.45592862,97.31636258,87.04678475
Peru,moist,0.2827,15.9375,15.35400488,0.574352337,47.43610606,56.15804413,53.23063585
Peru,moist,0.2827,16.8366,17.21058751,0.521380257,52.02176147,61.83617295,57.94404518
Peru,moist,0.2827,28.7845,27.24816439,0.592063618,153.7816714,158.491298,137.0582654
Peru,moist,0.2827,36.6048,36.95906445,0.612550418,223.1496399,241.6563716,206.2433278
Peru,moist,0.2827,26.1513,35.17827865,0.641835725,193.151421,133.9305985,116.9306049
Peru,moist,0.2827,32.6696,36.90331186,0.588866458,191.5992337,197.9283688,169.6411542
Peru,moist,0.2827,36.3896,47.2593199,0.518486384,254.1759759,239.1684831,204.1463082
Peru,moist,0.2827,31.2286,34.9240617,0.50990544,177.7559485,182.8622179,157.1495987
Peru,moist,0.2827,32.6219,44.63890906,0.473781033,211.1078015,197.4214516,169.219916
Peru,moist,0.2827,28.7122,40.8239836,0.471629317,184.6738419,157.7932797,136.4847245
Peru,moist,0.2827,37.328641,51.45544214,0.600436329,308.3784725,250.1057023,213.3787347
Peru,moist,0.2827,35.795411,53.47491057,0.501091017,247.343961,232.3567751,198.4139753
Peru,moist,0.2827,36.220152,35.8754338,0.580139913,197.9118537,237.2173246,202.5029544
Peru,moist,0.2827,28.961169,25.04463904,0.395202596,86.26303794,160.2025171,138.4647417
Peru,moist,0.2827,13.444511,7.162031573,0.53715156,18.54750136,41.6635254,41.04545953
Peru,moist,0.2827,4.457888,10.41006715,0.399969913,11.98425496,6.00272854,8.012861752
Peru,moist,0.2827,3.006185,5.068784611,0.348518395,5.186515855,3.006304774,4.411015193
Peru,moist,0.2827,1.229814,2.827714795,0.302088119,2.355518306,0.626263862,0.895677832
Peru,moist,0.2827,5.502837,6.993309752,0.375930216,9.189023934,8.686859655,10.93809458
Peru,moist,0.2827,6.438678,10.06673328,0.306391318,10.18724881,11.44395332,13.77600692
Peru,moist,0.2827,9.362691,9.549776207,0.339215259,13.43619163,22.07786566,23.89278659
Peru,moist,0.2827,23.223645,28.98461709,0.573136345,150.5250897,108.7385228,96.36503809
Peru,moist,0.2827,23.791975,31.28061137,0.567421098,183.693442,113.451916,100.209792
Peru,moist,0.2827,7.99947,10.9618445,0.33346106,12.15276699,16.75007188,18.94564027
Peru,moist,0.2827,8.186527,8.539689925,0.307055663,10.19047787,17.44355085,19.60090711
Peru,moist,0.2827,6.311844,15.25380479,0.304121146,13.10176692,11.05125252,13.37966887
Peru,moist,0.2827,4.638832,8.692838365,0.307632583,9.030654549,6.43687954,8.500363591
Peru,moist,0.2827,5.616664,4.811542617,0.363318318,6.468839981,9.004684663,11.27248108
Peru,moist,0.2827,10.794947,10.47650071,0.554577001,27.4300155,28.34360362,29.51461578
Peru,moist,0.2827,1.953181,2.890602778,0.52841469,6.18544927,1.410443944,2.185845177
Peru,moist,0.2827,3.226134,0.816036111,0.424190233,1.42012791,3.40294665,4.919540864
Peru,moist,0.2827,23.178157,25.40154251,0.570543606,98.74136408,108.3649955,96.06036234
Peru,moist,0.2827,8.952953,3.635772222,0.342286472,6.438808813,20.41025462,22.36415829
Peru,moist,0.2827,23.151336,29.70927595,0.591325323,120.5740898,108.1450124,95.88092855
Peru,moist,0.2827,22.195904,22.50328163,0.593344682,86.53278914,100.434542,89.59118881
Peru,moist,0.2827,24.129702,22.96229777,0.591627991,96.74880178,116.2934937,102.5280233
Peru,wet,0.2827,24.895899,31.28093685,0.516046249,91.22706317,79.18010095,100.0774019
Peru,wet,0.2827,18.043406,24.17704804,0.486540594,54.67643642,48.11895936,58.82021234
Peru,wet,0.2827,23.729366,31.70382331,0.484238812,79.42069794,73.51428892,92.28040298
Peru,wet,0.2827,21.256606,31.37620207,0.474905863,72.07928808,62.0057739,76.81379686
Peru,wet,0.2827,29.748014,27.93333673,0.561869767,80.6235279,104.2927282,136.0530528
Peru,wet,0.2827,21.555443,21.32896752,0.500933488,48.37936198,63.35957912,78.60723435
Peru,wet,0.2827,23.842887,25.08884303,0.480230133,64.27184689,74.05910452,93.02494676
Peru,wet,0.2827,16.954306,17.58616469,0.466553558,39.18052238,43.70033726,53.24875484
Peru,wet,0.2827,27.51678,33.79430384,0.545219407,111.0411681,92.44181123,118.7908508
Peru,wet,0.2827,20.892515,23.2166982,0.497028078,58.0932408,60.37037656,74.65660647
